"Monetary_score","Total_quantity","recency_score","days_customer","churn"
53827.05,905,6,4088,"0"
8836.8,240,8,9365,"0"
9850,150,14,9337,"0"
110491.2,2588,1,4090,"0"
2769.2,79,49,4090,"0"
138,4,52,4088,"0"
34205.8,1031,2,9337,"0"
81125,827,2,4090,"0"
3815,50,37,4081,"1"
9185,97,21,4087,"0"
7912,235,0,4080,"0"
19380.6,447,0,4004,"0"
5019,182,3,9365,"0"
20266,861,1,3962,"0"
33274,569,2,3961,"0"
7998.13,169,23,4091,"0"
13367.45,273,1,9365,"0"
40402.65,744,8,4033,"0"
6356,131,21,4031,"0"
1665,23,28,4090,"0"
91655.6,4531,1,4089,"0"
34048.7,1608,3,4080,"0"
3122,179,21,9365,"0"
43131.09,1141,0,9365,"0"
16747.6,838,8,9365,"0"
6119.6,269,6,3962,"0"
2543.6,147,0,4088,"0"
5318,181,35,9365,"0"
5053,162,31,9302,"0"
10498.8,355,0,9068,"0"
3674,160,56,8757,"1"
6643,353,1,8900,"0"
10170,191,6,3706,"0"
6670,116,20,3705,"0"
2365,123,20,4087,"0"
18048.51,324,27,4097,"0"
1206,59,7,9337,"0"
2090,120,43,4094,"0"
4083.4,224,56,9337,"0"
8367,473,43,9337,"0"
3692,211,0,9337,"0"
880,50,56,9337,"0"
11270.42,559,2,8610,"0"
46910.8,1284,0,9337,"0"
5475.8,260,13,8876,"0"
1326,76,1,9365,"0"
27454.8,854,0,4098,"0"
20727.09,398,2,4098,"0"
16060,194,1,4098,"0"
32714.2,1225,5,4098,"0"
10159.6,571,37,4096,"0"
70550.8,4970,1,4095,"0"
5105,292,1,4098,"0"
10423,608,10,9365,"0"
3896,163,10,4095,"0"
9903,337,27,4094,"0"
28749.8,1500,0,4098,"0"
21566,1004,3,4097,"0"
4751,196,24,4097,"0"
9950,387,22,4096,"0"
22366,600,1,8184,"0"
4259.6,117,21,4098,"0"
5324.4,155,35,9276,"0"
120511.2,4003,9,9337,"0"
15708,505,20,9365,"0"
15489,539,24,4080,"0"
9611,161,29,4104,"0"
42070.6,1939,10,4105,"0"
82916,4074,1,4103,"0"
2730,150,44,4101,"0"
7740,98,7,4101,"0"
32575,384,3,4104,"0"
4586,182,1,4103,"0"
19700,210,7,4101,"0"
19041,259,7,4105,"0"
1068,61,41,4104,"0"
4237,204,0,4105,"0"
31835.2,1820,1,4104,"0"
3543.8,190,10,4105,"0"
8816.4,271,7,4105,"0"
79074,1030,1,4102,"0"
1181.6,68,55,4103,"0"
2352.2,35,28,4103,"0"
11702.4,560,24,4103,"1"
9980,477,38,4103,"0"
1675,26,59,4102,"0"
200,5,43,4105,"1"
30549.8,543,2,4105,"0"
13467.6,475,6,4105,"0"
9721,388,0,4101,"0"
4550,51,51,4105,"0"
37827.8,1141,0,4112,"0"
51842,2247,1,4108,"0"
17143.18,527,0,9365,"0"
47760,532,2,4110,"0"
8295,79,28,4109,"0"
3056,89,27,9276,"0"
15689.8,507,16,9337,"1"
2244,116,9,4111,"0"
2831,144,37,8108,"0"
1203,69,58,4110,"0"
13859.16,273,14,4112,"0"
2243,128,28,9365,"0"
643192,22704,1,9365,"0"
11114,335,14,9276,"0"
53640.4,2425,6,4112,"0"
3581,161,7,4108,"0"
5980,257,56,4112,"0"
4374.4,193,3,8024,"0"
1165,33,24,7996,"0"
1744.4,87,35,4108,"0"
10507.2,290,29,7980,"0"
4437,256,14,4110,"0"
42720.6,1152,1,7934,"0"
10705.4,4306,22,4110,"0"
5703.6,161,1,7930,"0"
756,30,51,7917,"0"
5075,411,23,4109,"0"
7690.4,398,2,4108,"0"
8646,235,23,7863,"0"
32519.6,1253,9,4108,"0"
115078.6,5398,1,4108,"0"
5294,291,2,4110,"0"
7509,427,8,7772,"0"
585,29,2,4111,"0"
12992.85,241,0,4108,"0"
693.8,14,42,4108,"0"
5428,154,0,4108,"0"
2464.8,138,30,4094,"0"
36433.44,892,0,7755,"0"
9350,248,3,7736,"0"
103469.8,2897,0,10415,"0"
44378.6,1693,2,10367,"0"
23726.8,813,6,10347,"0"
15703.6,834,8,10298,"0"
7987,573,23,10369,"0"
40893,2416,2,10368,"0"
1920,110,50,10362,"0"
19315.4,1332,3,10361,"0"
191018.2,7446,7,10312,"0"
8236,242,30,10348,"0"
22112,1358,1,10376,"0"
5684,161,29,10373,"0"
99906.4,3485,2,10366,"0"
30784.4,1868,6,10419,"0"
32574,1946,1,10367,"0"
14957,875,8,10369,"0"
61381.2,3749,1,10362,"0"
129883,10521,3,10369,"0"
38318.4,1056,1,10368,"0"
23118.2,656,1,10368,"0"
16176.2,601,8,10361,"0"
4254232,244148,2,10367,"0"
13946,1023,2,10367,"0"
39388,1604,42,10366,"0"
10715.8,481,7,10368,"0"
6978,199,49,10360,"0"
4431,254,6,10363,"0"
4945,58,29,10366,"0"
5522,158,45,10374,"0"
37872.4,2211,0,10368,"0"
3225.6,110,3,7124,"0"
50944,1975,1,7310,"0"
16303.4,614,3,7282,"0"
1122,64,24,7188,"0"
2080,119,28,7124,"0"
37604,785,3,7008,"0"
5500,66,36,6901,"0"
7075,82,13,6894,"0"
6166,267,15,6859,"0"
3350,275,16,6727,"0"
18432,757,1,6667,"0"
14616,1047,8,6635,"0"
20661.8,250,1,6581,"0"
115685,3510,1,6503,"0"
15823.6,1140,0,6499,"0"
31340,1375,13,6488,"0"
1480,148,42,6376,"0"
86711,2591,7,6349,"0"
1985,29,36,6294,"0"
1059,46,16,6141,"0"
74648.4,3470,2,5963,"0"
2355,26,58,5949,"0"
21515,1438,1,5887,"0"
12840.8,859,0,5788,"0"
33101,964,0,5670,"0"
7873,287,1,5634,"0"
30304,1866,2,5580,"0"
8957.2,238,24,5561,"0"
4405,53,34,5554,"0"
9378.4,247,56,5537,"0"
15469,234,2,5518,"0"
3852,104,3,5496,"0"
4396,252,15,5257,"0"
9976,237,1,5253,"0"
9935.8,379,2,5193,"0"
35642.6,1337,5,5145,"0"
2209.4,201,8,5113,"0"
6900,96,23,5111,"0"
23954,1250,1,5088,"0"
28498,781,13,5069,"0"
1800,48,15,5064,"0"
57604.6,2141,10,5011,"0"
10206,703,36,5000,"0"
6675,195,48,4892,"0"
21960,1819,8,4889,"0"
28655,657,7,4823,"0"
49984,2393,1,4766,"0"
8642.8,277,15,4738,"0"
6826.6,207,28,4699,"0"
43211,793,3,4664,"0"
6714,136,42,4630,"0"
10278.6,315,7,4623,"0"
12286,269,27,4616,"0"
1218,66,22,4588,"0"
48275,1748,0,4529,"0"
39415.8,1860,0,4445,"0"
2246,77,24,4439,"0"
35370.6,1583,7,4410,"0"
66133,946,1,4406,"0"
1220.1,26,20,4381,"1"
3918,163,21,4328,"0"
8904,583,2,4263,"0"
93257.6,3701,6,4258,"0"
3388.4,116,24,4229,"0"
20224.8,926,0,4221,"0"
74763.8,4673,2,4196,"0"
44841,2617,2,4178,"0"
4438,342,42,4168,"0"
47211.2,2097,0,4110,"0"
12542,1018,10,4088,"0"
17621.8,1433,0,4088,"0"
6805,101,22,4011,"0"
52793.4,732,3,3985,"0"
14920,1492,2,3961,"0"
1178,50,3,3942,"0"
13156.2,554,14,3879,"0"
21801,292,10,3866,"0"
10448,669,7,3814,"0"
32358.4,2119,0,3787,"0"
3152,93,41,3774,"0"
11880.3,237,13,3723,"0"
19904,875,2,3719,"0"
18306.73,490,10,3692,"0"
6702,191,0,3671,"0"
11639,356,21,3635,"0"
7855,92,3,3515,"0"
14874,824,1,3510,"0"
14202.8,477,20,3506,"0"
56159,2330,1,3502,"0"
83427.4,4451,5,3465,"0"
30016.4,1484,7,3423,"0"
95774,2735,10,3409,"0"
20263.2,1067,0,3383,"0"
2022,57,23,3369,"0"
36555,368,0,3293,"0"
12799.8,651,13,3279,"0"
27852,373,2,3271,"0"
56897.6,2046,0,3263,"0"
19529.4,670,13,3262,"0"
42434,823,23,3251,"0"
14279.6,505,8,3242,"0"
37354.8,2163,2,3163,"0"
2047.4,87,45,3129,"0"
873135.6,26381,2,3102,"0"
54002.8,3059,2,3038,"0"
40124.8,1288,0,3026,"0"
76467.6,2429,1,3024,"0"
18555,215,35,2962,"0"
18618.6,1161,3,2926,"0"
30750,1361,9,2911,"0"
3892,113,29,2849,"0"
15608.4,583,7,2823,"0"
10348.8,326,20,2802,"0"
1412,38,8,2766,"0"
1890,98,15,2702,"0"
562,32,7,2682,"0"
21968,377,6,2668,"0"
1410,39,13,2638,"0"
8060,764,23,2638,"0"
839374,47970,0,2632,"0"
22749,369,1,2613,"0"
37908,1243,2,2583,"0"
10887,421,0,2575,"0"
39183,784,1,2484,"0"
1828,53,36,2372,"0"
2114,61,10,2323,"0"
58485.6,1549,8,2305,"0"
2542,165,10,2303,"0"
26744.4,1330,3,2296,"0"
7612.8,512,57,2295,"0"
13630.4,977,8,2289,"0"
19600,236,27,2236,"0"
20068,565,0,2220,"0"
30104.8,1328,0,2173,"0"
614,22,24,2151,"1"
39362,2153,8,2142,"0"
5973.2,195,2,2142,"0"
11654.4,391,0,2114,"0"
2686.4,79,28,2099,"0"
7763,252,30,2085,"0"
31457,817,38,2058,"0"
5014.6,94,29,2046,"0"
36622.4,1195,6,2024,"0"
2330,30,55,2015,"0"
11128,333,8,1998,"0"
8444,209,16,1997,"0"
9342.4,111,24,1969,"0"
6248,179,13,1900,"0"
5934,322,0,1878,"0"
32014.6,1014,2,1864,"0"
93499,4094,2,1856,"0"
18297.6,503,7,1800,"0"
7274.16,212,30,1760,"0"
8377.6,305,37,1751,"0"
6099.49,113,15,1750,"0"
41565,1568,41,1651,"0"
44970.6,1451,48,1632,"0"
8977,120,10,1610,"0"
3323,257,20,1597,"0"
37241.2,1776,1,1571,"0"
2050,28,13,1564,"0"
13148,377,7,1528,"0"
8907.6,288,7,1527,"0"
15540,223,9,1484,"0"
2265,38,9,1470,"0"
7591,318,6,1392,"0"
10922,310,7,1389,"0"
14733.6,604,21,1378,"0"
2940,38,27,1345,"0"
22547.24,905,7,1312,"0"
60202,1720,0,1304,"0"
14952,264,8,1298,"0"
13888,208,9,1277,"0"
4790,66,21,1227,"0"
10100,120,0,1227,"0"
6854,96,27,1210,"0"
11952.4,554,0,1203,"0"
8358.2,134,7,1196,"0"
70187.4,2922,0,9495,"0"
22708.2,669,9,9323,"0"
8495,488,10,9239,"0"
1922264,110208,3,7512,"0"
10979,726,13,10257,"0"
7560,102,34,9466,"0"
182277.8,10892,1,9512,"0"
29306,8646,6,8658,"0"
46725,1571,0,8652,"0"
16162,1004,6,8584,"0"
579,8,20,8689,"0"
3495.4,207,3,9134,"0"
33445,1483,2,8876,"0"
12112,685,7,8135,"0"
4000,131,8,8120,"0"
40748,1623,3,9157,"0"
8288,132,3,7124,"0"
10359.2,407,6,7568,"0"
28326,769,2,1171,"0"
7202.4,537,16,1142,"0"
1673.6,105,56,4119,"0"
18824.6,779,3,4117,"0"
33798,471,0,4117,"0"
6208,107,9,4115,"0"
304,10,38,4115,"0"
150959.6,4783,3,4119,"0"
38321.21,1109,3,4118,"0"
790,34,52,4118,"1"
72591.8,1591,8,4118,"0"
8520,157,8,4116,"0"
37434,1464,1,4116,"0"
4731.4,177,21,4119,"0"
2545,47,23,4117,"0"
42784.6,1894,0,4117,"0"
2235,34,34,4119,"0"
41815,877,9,4119,"0"
10270,104,9,4109,"0"
11386,335,22,4119,"0"
2274,120,7,4117,"0"
6372,179,9,4117,"0"
1079,61,6,6431,"0"
4146,191,45,6431,"0"
12070,230,23,6431,"0"
3618.4,104,44,5732,"0"
4606,213,1,4125,"0"
540,30,15,4123,"0"
7446,213,16,4126,"0"
6041.5,129,3,4124,"0"
770,10,58,4132,"0"
54094.27,989,0,4126,"0"
12248,359,1,4133,"0"
3449,161,42,4124,"0"
8458.2,312,51,4131,"0"
19991,758,8,4132,"0"
2833,97,49,4131,"0"
3107,174,3,4129,"0"
18042,564,7,4132,"0"
18402.4,352,14,4101,"0"
1062.8,49,9,4131,"0"
1598.8,81,37,4125,"0"
1475,85,55,4131,"0"
5817.2,314,22,4131,"0"
18154.8,978,7,4130,"0"
18015.88,724,10,4129,"0"
260176.6,6605,0,4122,"0"
5426,310,50,4124,"0"
9613,124,2,4097,"0"
7177.4,717,34,4124,"0"
6880,88,34,4123,"0"
5975.6,192,22,4123,"0"
15572,629,9,4125,"0"
23571.8,936,0,4124,"0"
14086,556,2,4124,"0"
2680,148,22,4123,"0"
9023.2,200,43,4123,"0"
6936,310,29,4126,"0"
1485.2,123,31,4125,"0"
5730,80,0,4122,"0"
6625,72,37,4146,"0"
2348.75,46,7,4143,"0"
8210,468,23,4147,"0"
17868,820,29,4146,"0"
3306,196,7,4146,"0"
5148.75,102,44,4145,"0"
4931,83,56,4147,"0"
20479.33,406,8,4136,"0"
3280,328,23,4139,"0"
5500,73,9,4138,"0"
17719.47,579,0,4137,"0"
21426.8,704,10,4137,"0"
42062.4,1246,3,4136,"0"
47976.7,4549,1,4140,"0"
33794,767,6,4140,"0"
28472.58,2000,2,4140,"0"
2189.6,232,15,4137,"0"
1618,93,3,4137,"0"
11016.9,214,10,4138,"0"
3426,158,9,4136,"0"
24756.1,455,3,4137,"0"
6451,215,16,4115,"0"
39268.2,478,0,4110,"0"
21653,836,2,4109,"0"
25554.2,1161,2,4095,"0"
17896.4,851,7,4115,"0"
7074.25,129,10,4137,"0"
5300,57,24,4140,"0"
5545,71,20,4140,"0"
3170,51,36,4119,"0"
10995.9,287,1,4117,"0"
1979,73,24,4139,"0"
4454.2,148,8,4138,"0"
1869,76,27,4136,"0"
1907.2,108,28,4130,"0"
3056,127,20,4130,"0"
6337,449,1,1158,"0"
12809,887,43,1140,"1"
10480,770,16,1088,"0"
12955.4,338,1,1085,"0"
8929.2,297,50,1057,"1"
3635.8,53,7,4574,"0"
162,9,7,6653,"0"
40426,2917,3,990,"0"
2846,83,42,6653,"0"
5582,161,38,4537,"0"
23754.8,467,0,958,"0"
2011,76,50,6653,"0"
28953.2,1115,7,4489,"0"
10792.9,322,14,848,"0"
57950,2174,2,766,"0"
1452,56,30,731,"0"
11092.6,172,8,682,"0"
36932.2,1227,6,626,"0"
20932.65,339,20,616,"0"
6141.8,198,21,602,"0"
5140,143,36,4362,"0"
3457.5,233,8,448,"1"
7492.8,220,7,444,"0"
7534,241,1,433,"0"
2283,45,50,377,"0"
11382.8,332,6,357,"0"
8345.2,231,2,357,"0"
12715.6,361,10,357,"0"
2445,41,2,216,"0"
14311.6,727,13,6653,"0"
16810.4,515,24,4004,"0"
1640,89,42,3976,"0"
8320,239,21,3830,"0"
386836.2,12657,6,3760,"0"
18112.6,547,6,6653,"0"
11223.5,663,36,3555,"0"
1427,81,31,6653,"0"
47983.1,1088,6,6653,"0"
21916.4,656,24,6653,"0"
6682.8,127,8,3255,"0"
28464.5,1165,7,3234,"0"
10774.3,179,2,6653,"0"
11953.05,354,7,3173,"0"
6294.5,180,9,3142,"0"
3694,123,15,6545,"0"
15579.5,1091,10,3048,"0"
3009.8,94,29,3027,"0"
16258,557,6,6411,"0"
82646.2,3466,6,6295,"0"
12965.8,726,3,2829,"0"
2802.5,38,9,2715,"0"
2385,161,2,2647,"0"
5124,196,30,6096,"0"
2510.45,62,15,2613,"0"
7108.05,180,34,2554,"0"
45190.05,1055,21,1595,"0"
5450.2,182,14,2457,"0"
17095,616,7,5845,"0"
3015.4,132,20,2313,"0"
3053,102,22,2227,"0"
2738,81,42,2148,"0"
14784.6,480,13,2138,"0"
10416.4,302,8,5673,"0"
16984,497,9,5616,"0"
1895,135,27,2047,"0"
7295.2,267,31,5573,"0"
17511,555,2,2005,"0"
10964,353,22,1935,"0"
5151.5,374,3,1931,"0"
9472.4,341,1,1891,"0"
535,7,21,1854,"0"
24223,820,1,1823,"0"
2190.5,68,15,1673,"0"
58157.5,2173,3,1584,"0"
18180.2,696,2,1520,"0"
11921.6,348,10,1499,"0"
18940.9,288,21,1289,"0"
5722.4,198,14,1280,"0"
4694.4,131,20,1234,"0"
6309.7,325,6,5040,"0"
18274,868,9,4929,"0"
370,10,7,2641,"1"
280,8,1,2596,"0"
958,28,48,2011,"1"
1736,86,30,6653,"0"
595,8,48,1450,"1"
1387,45,6,5669,"0"
5568,207,1,6653,"0"
970,20,42,5250,"0"
25808,747,22,5057,"0"
6796.7,122,7,1084,"0"
8904,633,0,923,"0"
1234.4,35,58,661,"0"
6839.95,288,23,630,"0"
12674.8,421,16,541,"0"
10774.55,325,6,455,"0"
13103.6,378,1,357,"0"
10723.6,304,0,357,"0"
22801.2,646,14,357,"0"
1980,56,30,295,"0"
1841.8,94,24,6653,"0"
67842.5,1615,0,5013,"0"
24408.2,880,7,4509,"0"
32566.15,1102,7,4362,"0"
1580,48,48,4175,"0"
5347,361,1,3472,"0"
20502,642,1,3012,"0"
15885,477,10,1940,"0"
6238,181,0,1238,"0"
1462.5,20,42,185,"1"
908,17,9,160,"0"
6902,167,44,4147,"0"
4904,250,31,4144,"0"
2498,63,34,4147,"0"
116223.8,5065,2,4147,"0"
29122,1894,0,4145,"0"
7785,421,2,4145,"1"
2523,124,22,4147,"0"
7877.8,93,3,4152,"0"
9889.8,369,21,4151,"0"
21330.01,495,6,4151,"0"
14398,826,0,4152,"0"
6020,73,52,4144,"0"
13131,161,7,4154,"0"
3520,200,35,4153,"0"
5043,235,15,4137,"0"
4885,283,51,4154,"0"
6644.2,241,2,4154,"0"
8890,93,41,4151,"0"
4392.4,246,44,4154,"0"
30048,1966,6,4154,"0"
9427.8,441,2,4152,"0"
3551,51,56,4151,"0"
11729.6,354,13,4153,"0"
5077.4,164,14,4154,"0"
30928.8,1040,3,4150,"0"
1040,60,13,4152,"0"
4135,48,22,4160,"0"
2856,146,7,4150,"0"
7209.4,267,6,4157,"0"
10700.6,691,38,4115,"0"
6540,329,49,4115,"0"
2685,36,22,4159,"0"
19010,422,29,4145,"0"
8480,856,3,4144,"0"
25795.77,17890,49,3948,"0"
22860.9,477,1,4161,"0"
7450,92,13,4158,"0"
15878,900,9,4159,"0"
24500,761,1,4159,"0"
42397,1160,0,4129,"0"
23345,1344,10,4097,"0"
16282,973,6,4097,"0"
21473,1205,7,4159,"0"
5250,264,37,4157,"0"
1556,44,6,4158,"0"
14643.5,259,0,4160,"0"
2392,136,27,3026,"0"
1982,78,59,3026,"0"
8004,424,22,3026,"0"
13110.4,439,8,3026,"0"
2349,136,2,3026,"1"
73506.34,2776,0,3026,"0"
16499,1010,21,3026,"0"
29425.6,1794,0,3026,"0"
2875,35,29,3026,"0"
2927,167,1,3026,"0"
5853.6,219,30,3026,"0"
5182,292,7,3026,"0"
4552,179,31,3026,"0"
4990,186,7,3026,"0"
22117.4,551,0,3026,"0"
9663.6,429,2,3026,"0"
13626.2,693,9,3026,"0"
17345.8,675,9,3026,"0"
1686,95,3,3026,"0"
23879,1050,6,3026,"0"
12831.2,574,1,3026,"0"
27531,1420,8,3026,"0"
5650.4,248,8,3026,"0"
5240,281,1,3026,"0"
1150,17,23,3026,"0"
2271.2,116,23,3026,"0"
17882.2,781,0,3026,"0"
5315.2,117,2,3026,"0"
39297.4,1099,14,3026,"0"
4994,267,14,3026,"0"
16711,954,2,3026,"0"
2763,141,28,3026,"0"
1530,88,42,3026,"0"
5522.6,136,6,3026,"0"
8215.2,379,43,3026,"0"
4400,68,3,3026,"0"
3641,207,28,3026,"0"
4239.2,231,29,3026,"0"
11285,496,16,3026,"0"
8835.2,398,15,3026,"0"
4634,212,8,3026,"0"
2567,146,1,3026,"0"
2250,129,1,3026,"0"
3891,223,21,3026,"0"
5148,348,41,3026,"0"
22035.4,1182,8,3026,"0"
3330,46,3,3026,"0"
2400,100,3,3026,"0"
10487.7,397,1,3026,"0"
8084,369,0,3026,"0"
2581,146,28,3026,"1"
37777,1564,6,3026,"0"
8505.4,322,20,3026,"0"
7264,86,15,3026,"0"
4599,252,0,3026,"0"
2626,134,27,3026,"0"
19404.8,682,1,3026,"0"
2498.8,117,21,3026,"0"
1164,66,48,3026,"0"
94318.2,4527,6,3026,"0"
36943.4,1873,6,3026,"0"
1986,85,16,3026,"0"
3574,129,20,3026,"0"
15185.4,874,6,3026,"0"
17026,939,0,3026,"0"
12974,559,16,3026,"0"
3215,204,56,3026,"0"
2699,146,50,3026,"0"
21240.15,594,2,3026,"0"
12908,499,7,3026,"0"
13624.4,498,43,3026,"0"
3474.6,195,22,3026,"0"
2025.6,117,28,3026,"0"
6184,89,3,3026,"0"
9450.4,404,1,3026,"0"
8894,423,8,3026,"0"
14740,1440,1,3026,"0"
8700,100,14,3026,"0"
978,56,44,3026,"0"
26712.6,1465,2,3026,"0"
4478,251,0,3026,"0"
18282,312,22,3026,"0"
22524.4,1574,2,3026,"0"
12034.8,781,6,3026,"0"
48320,1614,24,3026,"0"
3339,190,16,3026,"0"
18577.8,363,1,3026,"0"
1879.2,122,56,3026,"0"
21336,508,1,3026,"0"
33386.8,640,0,3026,"0"
11172.9,213,8,3026,"0"
3939.6,183,3,3026,"0"
1411,78,31,3026,"0"
145698,6117,8,3026,"0"
5089.4,309,41,3026,"0"
90360.4,4312,1,3026,"0"
6205,379,28,3026,"0"
18921.4,1370,1,3026,"0"
21386.8,1343,1,3026,"0"
9392,157,1,3026,"0"
20723.2,1051,3,3026,"0"
2286,91,31,3026,"0"
21036.54,426,3,3026,"0"
9175.6,393,7,3026,"0"
21612,568,34,3026,"0"
960,40,30,3026,"0"
17734,697,2,3026,"0"
9827.5,215,2,3026,"0"
14656.5,310,15,3026,"0"
5438.4,219,1,3026,"0"
2642,94,24,3026,"0"
6305.2,218,23,3026,"0"
33854.2,708,0,3026,"0"
4542,115,29,3026,"0"
10041,575,1,3026,"0"
1220,70,0,3026,"0"
10840,408,3,3026,"0"
2730,42,24,3026,"0"
44560.4,1545,1,3026,"0"
64228,2971,1,3026,"0"
31536.8,1352,3,3026,"0"
70149,2314,6,3026,"0"
14438.6,1020,2,3026,"0"
11844,678,2,3026,"0"
3557.7,73,1,3026,"0"
1520.6,34,56,3026,"0"
1726,100,29,3026,"0"
3681.6,155,1,3026,"0"
91019,6346,0,3026,"0"
2872,162,37,3026,"0"
18501,779,22,3026,"0"
6361.6,328,0,3026,"0"
8043.2,348,8,3026,"0"
18444.83,910,0,3026,"0"
1392,79,27,3026,"0"
13773.33,671,1,3026,"0"
13824.4,575,3,3026,"0"
5724,278,57,3026,"0"
38356.25,975,0,3026,"0"
13059,259,8,3026,"0"
16951.6,336,28,3026,"0"
63106,3437,0,3026,"0"
1214,42,6,3026,"0"
4442.2,190,0,3026,"0"
11133.6,553,7,3026,"0"
7046.4,332,7,3026,"0"
43629.1,3733,2,3026,"0"
12497.2,237,6,3026,"0"
77159,3342,6,3026,"0"
15844.3,301,7,3026,"0"
7486.8,385,29,3026,"0"
8442,149,7,3026,"0"
14111.2,687,27,3026,"0"
11348.4,391,1,3026,"0"
17636,876,13,2976,"0"
44944.4,1809,3,3026,"0"
5635.8,235,15,2976,"0"
1911.6,110,16,4159,"0"
2550,145,31,4159,"0"
30260,2749,6,4161,"0"
2543,146,2,4160,"0"
3725,137,42,4160,"0"
2827,93,9,4157,"0"
56865.4,2312,1,4167,"0"
9540,126,0,4167,"0"
117077,1257,0,4102,"0"
5094.8,153,49,4165,"0"
7278,336,2,4168,"0"
29090,1057,7,4168,"0"
9749.2,456,9,4166,"0"
265761,3368,3,4151,"0"
36600,361,8,4166,"0"
5494,192,6,4165,"0"
3850,215,10,4168,"0"
3330,48,2,4166,"0"
1627,92,51,4157,"0"
11727.2,151,34,4165,"0"
5744,164,16,4168,"0"
69624.1,1737,0,4167,"0"
1381,97,43,4140,"0"
12148.6,609,2,4173,"0"
5930.8,458,0,4175,"0"
3720,50,55,4173,"0"
17258.6,556,1,4174,"0"
4002.2,246,30,4172,"0"
71256.4,2060,2,4175,"0"
1809,104,41,4174,"0"
31648.8,1866,3,4173,"0"
38120,1052,16,4174,"0"
8103.8,391,30,4179,"0"
19338.8,880,8,4178,"0"
19184.11,391,31,4178,"0"
11642,365,7,4172,"0"
67479.4,2928,3,4165,"0"
1837.2,71,34,4179,"0"
60515,750,0,4172,"0"
11820,153,9,4171,"0"
25175,746,14,4172,"0"
17980.4,701,2,4178,"0"
10701.6,542,7,4172,"0"
5240.8,151,15,4172,"0"
29800,1702,8,4181,"0"
7893.51,187,22,4175,"0"
7880.8,227,43,4188,"0"
11335,158,3,4188,"0"
11555.65,397,0,4186,"0"
7249.4,339,24,4178,"0"
8799.6,465,29,4172,"0"
31588,368,1,4172,"0"
6607.2,524,9,4189,"0"
4361.4,191,21,4178,"0"
48979.2,614,3,4189,"0"
2560,174,49,4186,"0"
29421.2,2709,6,4185,"0"
8713.4,382,9,4145,"0"
40572.4,938,8,4157,"0"
4558.8,454,23,4192,"0"
4945.2,131,3,4178,"0"
19396,844,8,4193,"0"
4357.6,155,42,4196,"0"
143536.5,6780,0,4196,"0"
9360,952,0,4194,"0"
8432,406,3,4194,"0"
22780,288,1,4194,"0"
39596,3797,2,4294,"0"
7148,112,35,4300,"0"
1520,23,36,4300,"0"
7708,224,36,4297,"0"
20727.44,578,16,4300,"0"
10421,431,0,4292,"0"
7896,300,3,4298,"0"
4265.6,455,1,4298,"0"
6769.6,346,14,4297,"0"
107940,1429,2,4294,"0"
6725.2,436,22,4293,"0"
25452,970,2,4287,"0"
3696.51,77,6,4287,"0"
14180.1,1296,1,4293,"0"
31482.74,1694,1,4290,"0"
69495.6,3361,0,4292,"0"
4408,126,6,4292,"0"
3085,47,58,4293,"0"
3400,195,0,4293,"0"
3954,51,14,4286,"0"
94081,1158,1,4284,"0"
22674.2,730,20,4283,"0"
316930.8,10645,0,4283,"0"
4580,249,35,4292,"0"
24908.4,988,2,4291,"0"
2074,117,45,4290,"0"
8971.8,163,3,4284,"0"
16895,816,1,4287,"0"
1382,71,7,4293,"0"
2655,48,29,4293,"0"
5505,223,16,4292,"0"
8661.4,346,3,4294,"0"
5558,334,21,4293,"0"
5414,259,1,4291,"0"
10300,136,21,4290,"0"
12825,179,23,4292,"0"
6700,115,8,4286,"0"
27527,359,10,4280,"0"
5230,61,44,4287,"0"
1915.6,189,42,4279,"0"
75547.8,5698,1,4277,"0"
7878.4,279,8,4280,"0"
73764.99,1511,2,4280,"0"
39222,862,0,4279,"0"
6783.8,763,34,4285,"0"
34765.23,1772,3,4284,"0"
4171.6,187,43,4283,"0"
97189.4,4332,1,4276,"0"
4910,273,23,4273,"0"
16296,465,14,4272,"0"
22324,650,6,4271,"0"
4596.75,93,0,4266,"0"
17144.6,721,14,4283,"0"
72623.2,1101,1,4279,"0"
9252,457,1,4276,"0"
14514.99,285,2,4269,"0"
9184,400,36,4273,"0"
20704,282,0,4287,"0"
1546,92,31,4287,"0"
8025.4,254,2,4284,"0"
20049,591,15,4283,"0"
7151,251,34,4284,"0"
10476.6,566,3,4283,"0"
20554,574,24,4280,"0"
89287.2,3097,0,4280,"0"
2731,120,10,4280,"0"
13167.4,740,2,4278,"0"
6310,106,14,4273,"0"
44519.2,1958,8,4278,"0"
15110,187,0,4277,"0"
3683.6,259,50,4265,"0"
815,47,36,4279,"0"
4125,57,43,4277,"0"
38360.4,977,28,4279,"0"
30480,856,27,4277,"0"
4402.4,173,23,4276,"0"
11658,420,58,4262,"0"
558,6,57,4280,"0"
1610,105,10,4280,"0"
5462,153,2,4276,"0"
1646,65,58,4279,"1"
4584,142,7,4277,"0"
24404.6,607,8,4279,"0"
2237,80,58,4276,"0"
6944.6,397,15,4272,"0"
1920,28,59,4277,"0"
32859.4,1429,3,4273,"0"
7324,414,36,4277,"0"
2421,58,15,4275,"0"
24235,324,13,4262,"0"
33310,371,9,4262,"0"
2772.8,125,28,4272,"0"
4776,138,55,4270,"0"
48384,2778,0,4270,"0"
22704.8,1005,3,4258,"0"
